,Date,Price,Open,High,Low,Vol.,Change %,portid_buenaventura,portname_buenaventura,country_buenaventura,ISO3_buenaventura,portcalls_container_buenaventura,portcalls_dry_bulk_buenaventura,portcalls_general_cargo_buenaventura,portcalls_roro_buenaventura,portcalls_tanker_buenaventura,portcalls_cargo_buenaventura,portcalls_buenaventura,import_container_buenaventura,import_dry_bulk_buenaventura,import_general_cargo_buenaventura,import_roro_buenaventura,import_tanker_buenaventura,import_cargo_buenaventura,import_buenaventura,export_container_buenaventura,export_dry_bulk_buenaventura,export_general_cargo_buenaventura,export_roro_buenaventura,export_tanker_buenaventura,export_cargo_buenaventura,export_buenaventura,ObjectId_buenaventura,portid_neworleans,portname_neworleans,country_neworleans,ISO3_neworleans,portcalls_container_neworleans,portcalls_dry_bulk_neworleans,portcalls_general_cargo_neworleans,portcalls_roro_neworleans,portcalls_tanker_neworleans,portcalls_cargo_neworleans,portcalls_neworleans,import_container_neworleans,import_dry_bulk_neworleans,import_general_cargo_neworleans,import_roro_neworleans,import_tanker_neworleans,import_cargo_neworleans,import_neworleans,export_container_neworleans,export_dry_bulk_neworleans,export_general_cargo_neworleans,export_roro_neworleans,export_tanker_neworleans,export_cargo_neworleans,export_neworleans,ObjectId_neworleans
190,2024-02-08,185.85,186.65,187.5,185.35,40.05K,-1.06%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,8145.90006076272,0.0,0.0,0.0,0.0,8145.90006076272,8145.90006076272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093893,port812,New Orleans,United States,USA,2,5,0,0,6,7,13,0.0,75807.2858470337,0.0,0.0,3158.72729040018,75807.2858470337,78966.0131374339,11989.5921251508,1924.33944001277,0.0,0.0,84326.6252627727,13913.9315651635,98240.5568279362,3125398
189,2024-02-09,191.5,186.85,192.1,186.55,41.84K,3.04%,port183,Buenaventura,Colombia,COL,2,0,0,1,0,3,3,1017.1434653645,0.0,0.0,0.0,0.0,1017.1434653645,1017.1434653645,11879.4160666514,0.0,0.0,0.0,0.0,11879.4160666514,11879.4160666514,1093896,port812,New Orleans,United States,USA,0,6,0,0,4,6,10,0.0,5523.11743494503,0.0,0.0,22094.8327741826,5523.11743494503,27617.9502091277,0.0,47172.6683823699,0.0,0.0,2561.01239615184,47172.6683823699,49733.6807785218,3125399
188,2024-02-12,191.15,190.5,194.05,187.75,30.30K,-0.18%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,1547.31638540355,0.0,0.0,0.0,0.0,1547.31638540355,1547.31638540355,944.940226429375,6233.12459702928,0.0,0.0,0.0,7178.06482345866,7178.06482345866,1093908,port812,New Orleans,United States,USA,1,5,1,0,5,7,12,0.0,9448.68510914435,0.0,0.0,18825.6896262597,9448.68510914435,28274.3747354041,1816.39011370329,52773.2566894142,1150.25376751112,0.0,8841.85379888819,55739.9005706286,64581.7543695168,3125402
187,2024-02-13,188.05,190.65,192.3,186.6,23.44K,-1.62%,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,3923.12552517015,0.0,0.0,0.0,0.0,3923.12552517015,3923.12552517015,3556.14393534676,0.0,0.0,0.0,0.0,3556.14393534676,3556.14393534676,1093912,port812,New Orleans,United States,USA,0,9,0,0,2,9,11,0.0,27395.1107089687,0.0,0.0,2976.46816503071,27395.1107089687,30371.5788739995,0.0,101324.856732084,0.0,0.0,3539.64880847986,101324.856732084,104864.505540564,3125403
186,2024-02-14,182.8,186.5,186.5,182.1,28.49K,-2.79%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093916,port812,New Orleans,United States,USA,1,9,1,0,3,11,14,0.0,10711.4283709671,519.292884337967,0.0,942.716325367337,11230.7212553051,12173.4375806724,4600.74222031492,113955.193131886,0.0,0.0,4767.06546744161,118555.935352201,123323.000819643,3125404
185,2024-02-15,185.15,183.55,186.45,182.85,20.52K,1.29%,port183,Buenaventura,Colombia,COL,1,2,0,1,0,4,4,0.0,1130.20554662851,0.0,1146.72828506875,0.0,2276.93383169726,2276.93383169726,4983.82367144201,21773.7349941998,0.0,0.0,0.0,26757.5586656418,26757.5586656418,1093920,port812,New Orleans,United States,USA,2,10,2,0,8,14,22,2923.71935701772,33838.0492559777,657.702545076495,0.0,14627.0855752828,37419.4711580719,52046.5567333548,7566.76861576723,88956.7447171397,451.100095143009,0.0,38578.0492586426,96974.6134280499,135552.662686692,3125405
184,2024-02-16,186.7,186.0,187.65,183.8,25.77K,0.84%,port183,Buenaventura,Colombia,COL,1,0,0,0,1,1,2,0.0,0.0,0.0,0.0,1761.62083520992,0.0,1761.62083520992,545.722599827201,0.0,0.0,0.0,0.0,545.722599827201,545.722599827201,1093924,port812,New Orleans,United States,USA,0,8,3,0,4,11,15,0.0,81858.1292519358,5926.2593142818,0.0,31784.590202876,87784.3885662176,119568.978769094,0.0,63730.0340116783,6648.4354498359,0.0,2365.25296913703,70378.4694615142,72743.7224306512,3125406
183,2024-02-20,186.25,187.2,190.2,184.5,28.52K,-0.24%,port183,Buenaventura,Colombia,COL,0,0,1,0,1,1,2,0.0,0.0,7162.03541668994,0.0,0.0,7162.03541668994,7162.03541668994,0.0,0.0,0.0,0.0,599.345454545454,0.0,599.345454545454,1093939,port812,New Orleans,United States,USA,1,3,3,0,3,7,10,0.0,18846.9511556513,8353.22018668769,0.0,4054.55276718485,27200.171342339,31254.7241095238,3586.57205442357,23757.8081523466,1402.46040289859,0.0,11345.3438620026,28746.8406096688,40092.1844716714,3125410
182,2024-02-21,188.1,187.05,188.85,185.55,13.41K,0.99%,port183,Buenaventura,Colombia,COL,5,2,0,0,0,7,7,30218.6010328528,18706.8865460055,0.0,0.0,0.0,48925.4875788582,48925.4875788582,2586.42399496609,0.0,0.0,0.0,0.0,2586.42399496609,2586.42399496609,1093943,port812,New Orleans,United States,USA,2,10,0,0,10,12,22,0.0,44098.7650821174,0.0,0.0,6072.67437993152,44098.7650821174,50171.4394620489,18683.2610606948,77848.2630185841,0.0,0.0,100599.229269507,96531.5240792789,197130.753348786,3125411
181,2024-02-22,183.15,186.05,188.65,182.8,18.03K,-2.63%,port183,Buenaventura,Colombia,COL,2,0,0,1,0,3,3,5598.02310290228,0.0,0.0,206.974789915967,0.0,5804.99789281825,5804.99789281825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093947,port812,New Orleans,United States,USA,2,8,1,0,6,11,17,0.0,23358.8100785832,3592.95367891309,0.0,252.67665154718,26951.7637574963,27204.4404090435,3741.31274053011,129587.989156818,0.0,0.0,50293.7799939831,133329.301897349,183623.081891332,3125412
180,2024-02-23,180.3,183.15,183.8,179.5,19.48K,-1.56%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,8608.2888348393,0.0,0.0,0.0,0.0,8608.2888348393,8608.2888348393,0.0,2682.52922960837,0.0,0.0,0.0,2682.52922960837,2682.52922960837,1093951,port812,New Orleans,United States,USA,1,9,0,0,2,10,12,0.0,80245.9944776533,0.0,0.0,0.0,80245.9944776533,80245.9944776533,953.20547228372,58055.0780237392,0.0,0.0,4413.43127151351,59008.2834960229,63421.7147675365,3125413
179,2024-02-26,179.6,180.5,182.45,179.25,15.19K,-0.39%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,26139.1731049651,0.0,0.0,0.0,0.0,26139.1731049651,26139.1731049651,349.174527700483,0.0,0.0,0.0,0.0,349.174527700483,349.174527700483,1093962,port812,New Orleans,United States,USA,1,10,2,0,5,13,18,0.0,41779.243303749,18289.1313269208,0.0,1548.96019475109,60068.3746306698,61617.3348254209,7029.01392970317,81011.9821767655,0.0,0.0,29409.2850635096,88040.9961064686,117450.281169978,3125659
178,2024-02-27,183.05,180.0,184.6,177.5,22.94K,1.92%,port183,Buenaventura,Colombia,COL,2,2,0,1,0,5,5,0.0,26868.1809003864,0.0,1824.3936692952,0.0,28692.5745696816,28692.5745696816,315.906656712574,0.0,0.0,0.0,0.0,315.906656712574,315.906656712574,1093966,port812,New Orleans,United States,USA,3,6,1,0,5,10,15,0.0,15137.3029288346,0.0,0.0,19396.4084562881,15137.3029288346,34533.7113851227,12706.3295572217,25923.7761773787,3194.54809452935,0.0,32955.1366620836,41824.6538291298,74779.7904912134,3125665
177,2024-02-28,181.75,182.4,183.5,180.4,13.78K,-0.71%,port183,Buenaventura,Colombia,COL,1,1,2,0,0,4,4,2569.14428721705,32407.5013878625,6900.21601623687,0.0,0.0,41876.8616913165,41876.8616913165,0.0,0.0,4072.41843617307,0.0,0.0,4072.41843617307,4072.41843617307,1093970,port812,New Orleans,United States,USA,2,3,3,0,4,8,12,0.0,45122.7886915499,23969.2532748681,0.0,0.0,69092.041966418,69092.041966418,11624.4050162208,31958.5413171029,5651.15278709824,0.0,14957.9853853014,49234.099120422,64192.0845057234,3125666
176,2024-02-29,184.35,181.1,185.7,180.25,19.19K,1.43%,port183,Buenaventura,Colombia,COL,3,1,1,0,1,5,6,7371.4413241763,5443.91677759091,1748.13437932119,0.0,0.0,14563.4924810884,14563.4924810884,495.598125881712,0.0,0.0,0.0,3100.15954990269,495.598125881712,3595.7576757844,1093974,port812,New Orleans,United States,USA,0,13,1,0,5,14,19,0.0,172990.828853141,275.204699645379,0.0,50033.3151595969,173266.033552786,223299.348712383,0.0,134460.244959373,0.0,0.0,4790.501726182,134460.244959373,139250.746685555,3125667
175,2024-03-01,183.3,184.85,185.35,180.45,20.89K,-0.57%,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,8810.32712367095,0.0,0.0,0.0,8810.32712367095,8810.32712367095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093978,port812,New Orleans,United States,USA,2,11,1,0,10,14,24,0.0,83477.6810412845,0.0,0.0,26344.6466469329,83477.6810412845,109822.327688217,10352.5185958123,135128.382127724,1764.26449226386,0.0,32309.5182714303,147245.1652158,179554.683487231,3125669
174,2024-03-04,186.9,183.5,189.6,183.45,23.29K,1.96%,port183,Buenaventura,Colombia,COL,1,0,0,0,1,1,2,0.0,0.0,0.0,0.0,1585.16934571059,0.0,1585.16934571059,5355.17748800095,0.0,0.0,0.0,0.0,5355.17748800095,5355.17748800095,1093988,port812,New Orleans,United States,USA,1,7,3,0,5,11,16,0.0,37062.7385285688,994.114937040436,0.0,16716.8129176578,38056.8534656092,54773.666383267,3762.86066879556,79551.9435989672,11790.9799269944,0.0,22872.8332161833,95105.7841947571,117978.61741094,3125734
173,2024-03-05,183.35,186.8,188.9,183.0,23.87K,-1.90%,port183,Buenaventura,Colombia,COL,1,3,0,1,0,5,5,7232.09761576531,44510.7073683754,0.0,1104.21090822619,0.0,52847.0158923669,52847.0158923669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093655,port812,New Orleans,United States,USA,1,8,0,0,5,9,14,0.0,46985.1624367201,0.0,0.0,17576.1082665575,46985.1624367201,64561.2707032776,3423.08627804136,34487.245112272,0.0,0.0,18617.9890724455,37910.3313903133,56528.3204627588,3125746
172,2024-03-06,186.3,183.9,187.2,182.7,13.87K,1.61%,port183,Buenaventura,Colombia,COL,1,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.86509632063,0.0,0.0,0.0,0.0,1577.86509632063,1577.86509632063,1093659,port812,New Orleans,United States,USA,1,4,0,0,5,5,10,1075.79569016521,42477.0433963363,0.0,0.0,45295.1269049892,43552.8390865015,88847.9659914907,0.0,34414.5174012435,0.0,0.0,0.0,34414.5174012435,34414.5174012435,3125752
171,2024-03-07,192.2,186.7,194.75,184.75,30.46K,3.17%,port183,Buenaventura,Colombia,COL,2,2,1,0,0,5,5,15687.250986191,37742.7529805912,1345.78349365093,0.0,0.0,54775.7874604331,54775.7874604331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093663,port812,New Orleans,United States,USA,0,3,3,0,3,6,9,0.0,2719.21984624964,5259.72293162894,0.0,2922.66739429089,7978.94277787858,10901.6101721695,0.0,76638.9991143444,19222.9866738845,0.0,42056.7775130295,95861.9857882289,137918.763301258,3125753
170,2024-03-08,185.2,190.15,190.8,184.3,30.24K,-3.64%,port183,Buenaventura,Colombia,COL,2,0,0,0,1,2,3,16627.138029066,0.0,0.0,0.0,511.96316824001,16627.138029066,17139.1011973061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093715,port812,New Orleans,United States,USA,0,5,0,0,4,5,9,0.0,0.0,0.0,0.0,235.439775057661,0.0,235.439775057661,0.0,119259.117080529,0.0,0.0,59257.8833134875,119259.117080529,178517.000394016,3125754
169,2024-03-11,185.0,185.0,185.95,182.25,18.61K,-0.11%,port183,Buenaventura,Colombia,COL,3,1,0,0,0,4,4,1301.70279501398,24906.7058261654,0.0,0.0,0.0,26208.4086211794,26208.4086211794,4657.6501540441,0.0,0.0,0.0,0.0,4657.6501540441,4657.6501540441,1093777,port812,New Orleans,United States,USA,0,11,0,0,7,11,18,0.0,82639.7447333222,0.0,0.0,10829.80849946,82639.7447333222,93469.5532327822,0.0,112324.27842738,0.0,0.0,47962.5799615826,112324.27842738,160286.858388962,3125757
168,2024-03-12,185.9,185.1,187.9,184.3,14.58K,0.49%,port183,Buenaventura,Colombia,COL,2,0,1,0,0,3,3,649.029684965863,0.0,351.139156825075,0.0,0.0,1000.16884179094,1000.16884179094,11523.3618642868,0.0,0.0,0.0,0.0,11523.3618642868,11523.3618642868,1093778,port812,New Orleans,United States,USA,1,6,1,0,6,8,14,0.0,132.497395228818,1087.81618660794,0.0,21539.6650755158,1220.31358183675,22759.9786573526,1897.6124457384,91807.6767823291,0.0,0.0,35538.5794667499,93705.2892280675,129243.868694817,3125758
167,2024-03-13,182.65,186.25,187.15,181.45,19.03K,-1.75%,port183,Buenaventura,Colombia,COL,1,2,0,0,0,3,3,0.0,46235.2520069662,0.0,0.0,0.0,46235.2520069662,46235.2520069662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093779,port812,New Orleans,United States,USA,1,8,1,0,4,10,14,104.113957365007,25622.4786917408,1497.2901419087,0.0,2209.1899968174,27223.8827910145,29433.0727878319,2971.38223165027,92300.7073763306,0.0,0.0,13156.2848998148,95272.0896079808,108428.374507796,3125759
166,2024-03-14,183.85,183.0,184.2,181.25,15.77K,0.66%,port183,Buenaventura,Colombia,COL,2,1,1,0,0,4,4,5956.74400788393,4766.73243827574,6904.50523712744,0.0,0.0,17627.9816832871,17627.9816832871,3971.22387440121,0.0,0.0,0.0,0.0,3971.22387440121,3971.22387440121,1093782,port812,New Orleans,United States,USA,1,10,0,0,4,11,15,0.0,22225.3676415292,0.0,0.0,37341.6384344237,22225.3676415292,59567.0060759529,4925.63329873604,138355.548140921,0.0,0.0,17532.4107047931,143281.181439657,160813.59214445,3125760
165,2024-03-15,182.95,183.95,185.1,182.05,15.28K,-0.49%,port183,Buenaventura,Colombia,COL,1,2,0,0,0,3,3,8701.54230176577,6369.03723040731,0.0,0.0,0.0,15070.5795321731,15070.5795321731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093786,port812,New Orleans,United States,USA,0,6,0,0,4,6,10,0.0,60016.7533723919,0.0,0.0,17283.4328529646,60016.7533723919,77300.1862253566,0.0,7466.60498667687,0.0,0.0,11632.4473461004,7466.60498667687,19099.0523327773,3125761
164,2024-03-18,181.75,182.75,186.15,181.4,16.94K,-0.66%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.14455532459,0.0,0.0,0.0,0.0,2675.14455532459,2675.14455532459,1093800,port812,New Orleans,United States,USA,1,6,2,0,6,9,15,0.0,15152.2664667554,6062.08029364337,0.0,0.0,21214.3467603988,21214.3467603988,5656.93262890067,53823.4212978414,3042.05747896038,0.0,59324.5350565166,62522.4114057025,121846.946462219,3125764
163,2024-03-19,181.8,180.25,182.1,178.3,12.68K,0.03%,port183,Buenaventura,Colombia,COL,1,2,0,1,0,4,4,7695.96313560152,32128.2384026662,0.0,549.291692926132,0.0,40373.4932311938,40373.4932311938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093802,port812,New Orleans,United States,USA,1,6,2,0,4,9,13,0.0,52664.1969875756,0.0,0.0,0.0,52664.1969875756,52664.1969875756,2598.21966008905,119501.567458614,221.91175503685,0.0,36020.2553388438,122321.69887374,158341.954212584,3125765
162,2024-03-20,181.4,181.0,183.05,180.55,11.95K,-0.22%,port183,Buenaventura,Colombia,COL,1,0,1,0,0,2,2,14687.5055090127,0.0,0.0,0.0,0.0,14687.5055090127,14687.5055090127,0.0,0.0,202.240978631487,0.0,0.0,202.240978631487,202.240978631487,1093807,port812,New Orleans,United States,USA,0,12,1,0,4,13,17,0.0,26605.8721041018,16743.9033921243,0.0,821.308002742311,43349.775496226,44171.0834989683,0.0,194279.518155593,0.0,0.0,24756.7861502673,194279.518155593,219036.30430586,3125766
161,2024-03-21,184.65,182.5,187.0,182.1,15.14K,1.79%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,8904.91939614779,31785.4815275919,0.0,0.0,0.0,40690.4009237397,40690.4009237397,6542.88584207535,0.0,0.0,0.0,0.0,6542.88584207535,6542.88584207535,1093812,port812,New Orleans,United States,USA,3,6,1,0,4,10,14,0.0,4759.2096867261,11540.813115952,0.0,2807.88299510068,16300.0228026781,19107.9057977788,16686.7042050667,93186.8332490708,0.0,0.0,62922.7693283091,109873.537454138,172796.306782447,3125767
160,2024-03-22,184.0,185.0,186.95,183.6,18.01K,-0.35%,port183,Buenaventura,Colombia,COL,1,2,0,0,0,3,3,0.0,5749.77572802599,0.0,0.0,0.0,5749.77572802599,5749.77572802599,8675.54328211801,5300.12692875016,0.0,0.0,0.0,13975.6702108682,13975.6702108682,1093817,port812,New Orleans,United States,USA,2,7,1,0,5,10,15,0.0,36118.7668330015,256.33957517312,0.0,2688.92882900904,36375.1064081747,39064.0352371837,7219.8741719868,73797.5134072147,3069.22760646512,0.0,45843.8705414021,84086.6151856667,129930.485727069,3125768
159,2024-03-25,184.9,184.1,185.35,182.6,14.42K,0.49%,port183,Buenaventura,Colombia,COL,1,0,0,0,1,1,2,2169.38371366951,0.0,0.0,0.0,0.0,2169.38371366951,2169.38371366951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093869,port812,New Orleans,United States,USA,1,7,0,0,3,8,11,0.0,29916.6397046912,0.0,0.0,3648.45918440369,29916.6397046912,33565.0988890949,4329.46638368268,104922.350479939,0.0,0.0,26985.084677834,109251.816863621,136236.901541455,3125771
158,2024-03-26,187.25,184.95,188.45,184.45,17.31K,1.27%,port183,Buenaventura,Colombia,COL,2,1,0,1,0,4,4,11529.0024522947,0.0,0.0,2192.06160338639,0.0,13721.0640556811,13721.0640556811,0.0,27696.3919233201,0.0,0.0,0.0,27696.3919233201,27696.3919233201,1093875,port812,New Orleans,United States,USA,1,8,0,0,4,9,13,0.0,50674.1819519998,0.0,0.0,366.722791106248,50674.1819519998,51040.904743106,6622.04211995687,54106.9431745181,0.0,0.0,4422.46259772633,60728.985294475,65151.4478922013,3125772
157,2024-03-27,189.9,187.1,191.4,186.5,24.83K,1.42%,port183,Buenaventura,Colombia,COL,3,0,0,1,1,4,5,6714.69425147917,0.0,0.0,259.21379310345,3103.41727669601,6973.90804458262,10077.3253212786,1615.26330889753,0.0,0.0,0.0,0.0,1615.26330889753,1615.26330889753,1093879,port812,New Orleans,United States,USA,1,3,0,0,6,4,10,0.0,85835.9928559104,0.0,0.0,4425.00656006836,85835.9928559104,90260.9994159787,8759.14617983386,402.219120086083,0.0,0.0,32086.1215106387,9161.36529991994,41247.4868105587,3125773
156,2024-03-28,188.05,189.85,190.2,186.9,15.97K,-0.97%,port183,Buenaventura,Colombia,COL,2,2,0,0,1,4,5,0.0,15823.510995449,0.0,0.0,768.94194489513,15823.510995449,16592.4529403441,2542.56426759028,0.0,0.0,0.0,0.0,2542.56426759028,2542.56426759028,1093883,port812,New Orleans,United States,USA,0,6,1,0,5,7,12,0.0,6905.00680188885,0.0,0.0,5248.30352761849,6905.00680188885,12153.3103295073,0.0,91222.8203564768,566.362304737278,0.0,22209.2405296102,91789.1826612141,113998.423190824,3125774
155,2024-04-01,191.1,187.5,191.9,186.75,18.84K,1.62%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093898,port812,New Orleans,United States,USA,1,12,1,0,5,14,19,939.8840002008,85068.1063985611,0.0,0.0,23116.3201374351,86007.9903987619,109124.310536197,0.0,149005.806405467,4697.78163621862,0.0,54025.5704284756,153703.588041686,207729.158470161,3125778
154,2024-04-02,197.1,190.3,197.65,190.1,32.33K,3.14%,port183,Buenaventura,Colombia,COL,2,1,1,0,0,4,4,49268.1232656184,12844.5663010503,3635.81323588806,0.0,0.0,65748.5028025567,65748.5028025567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093902,port812,New Orleans,United States,USA,1,3,0,0,4,4,8,0.0,860.460272847721,0.0,0.0,57247.9303776915,860.460272847721,58108.3906505392,2843.37965121253,51631.7534590928,0.0,0.0,5409.03254132714,54475.1331103053,59884.1656516324,3125779
153,2024-04-03,202.8,195.5,206.15,195.5,36.83K,2.89%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093906,port812,New Orleans,United States,USA,1,6,1,0,5,8,13,0.0,43504.0421745479,0.0,0.0,1266.40677966102,43504.0421745479,44770.4489542089,2711.44029803389,37135.7345765484,502.698000180621,0.0,73385.1862094077,40349.8728747629,113735.059084171,3125780
152,2024-04-04,205.8,205.45,206.9,201.6,28.85K,1.48%,port183,Buenaventura,Colombia,COL,3,0,1,0,0,4,4,16034.7699444297,0.0,0.0,0.0,0.0,16034.7699444297,16034.7699444297,7127.71861039191,0.0,13686.0226338214,0.0,0.0,20813.7412442134,20813.7412442134,1093910,port812,New Orleans,United States,USA,3,2,0,0,6,5,11,14765.1382775028,42299.799457433,0.0,0.0,77054.5261689512,57064.9377349357,134119.463903887,0.0,48654.2103831672,0.0,0.0,15575.6482419828,48654.2103831672,64229.85862515,3125781
151,2024-04-05,211.0,204.3,212.2,203.2,43.38K,2.53%,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,7591.00536129667,0.0,0.0,0.0,7591.00536129667,7591.00536129667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093914,port812,New Orleans,United States,USA,1,5,1,0,4,7,11,448.279229671876,19286.6664068773,5022.40937277283,0.0,0.0,24757.355009322,24757.355009322,0.0,33993.8476763819,0.0,0.0,103567.620856236,33993.8476763819,137561.468532618,3125782
150,2024-04-08,209.45,210.15,213.8,207.85,47.73K,-0.73%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,9059.94035302049,0.0,0.0,0.0,0.0,9059.94035302049,9059.94035302049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093925,port812,New Orleans,United States,USA,1,4,2,0,7,7,14,0.0,0.0,12246.1842024304,0.0,3524.77320133852,12246.1842024304,15770.9574037689,10047.6019031411,58707.5460849497,0.0,0.0,79114.5593171027,68755.1479880908,147869.707305193,3125785
149,2024-04-09,211.85,208.15,212.8,208.05,41.39K,1.15%,port183,Buenaventura,Colombia,COL,1,1,0,0,1,2,3,0.0,9703.84463382991,0.0,0.0,955.97673077408,9703.84463382991,10659.821364604,3079.17836632827,0.0,0.0,0.0,0.0,3079.17836632827,3079.17836632827,1093929,port812,New Orleans,United States,USA,0,6,2,0,3,8,11,0.0,51081.9583293034,0.0,0.0,6432.00902345403,51081.9583293034,57513.9673527574,0.0,97286.3583338606,480.207267086128,0.0,13390.0635507678,97766.5656009467,111156.629151714,3125786
148,2024-04-10,212.65,211.85,213.9,209.7,31.80K,0.38%,port183,Buenaventura,Colombia,COL,3,1,0,0,0,4,4,33904.8313076289,9559.10233151953,0.0,0.0,0.0,43463.9336391484,43463.9336391484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093933,port812,New Orleans,United States,USA,0,8,0,0,5,8,13,0.0,46864.501665193,0.0,0.0,36658.293108874,46864.501665193,83522.7947740669,0.0,56527.3201302204,0.0,0.0,87901.7883245338,56527.3201302204,144429.108454754,3125787
147,2024-04-11,217.35,212.95,218.9,212.0,35.43K,2.21%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093937,port812,New Orleans,United States,USA,1,5,1,0,2,7,9,0.0,39615.939246015,531.218286295811,0.0,17675.4308792311,40147.1575323108,57822.5884115419,10907.3271458775,61279.265816207,0.0,0.0,0.0,72186.5929620845,72186.5929620845,3125788
146,2024-04-12,220.45,218.35,229.75,215.25,58.27K,1.43%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,2211.94959440899,0.0,0.0,0.0,0.0,2211.94959440899,2211.94959440899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093941,port812,New Orleans,United States,USA,0,4,1,0,8,5,13,0.0,26679.3659434336,5025.74307129852,0.0,36939.9922035295,31705.1090147322,68645.1012182617,0.0,15442.1013710858,0.0,0.0,31893.5797111762,15442.1013710858,47335.681082262,3125789
145,2024-04-15,226.85,216.9,230.55,214.8,39.75K,2.90%,port183,Buenaventura,Colombia,COL,1,1,0,1,2,3,5,6127.24409049423,15825.0620136658,0.0,0.0,0.0,21952.3061041601,21952.3061041601,0.0,0.0,0.0,1146.93140011592,4896.23545849357,1146.93140011592,6043.16685860949,1093953,port812,New Orleans,United States,USA,1,5,3,0,6,9,15,0.0,1744.22345217974,4952.03305094885,0.0,8836.75155883888,6696.25650312859,15533.0080619675,2869.01610230019,73635.3520280116,16872.0389573526,0.0,12855.9837816924,93376.4070876644,106232.390869357,3125618
144,2024-04-16,228.4,230.6,232.5,225.55,41.00K,0.68%,port183,Buenaventura,Colombia,COL,1,0,0,1,1,2,3,5241.33288807937,0.0,0.0,1145.97615884798,1560.29341937134,6387.30904692735,7947.6024662987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093956,port812,New Orleans,United States,USA,1,6,1,0,4,8,12,0.0,14502.787151828,1724.71594308634,0.0,9660.19432847074,16227.5030949143,25887.697423385,3742.79963579128,68063.4037157464,0.0,0.0,49039.0336795651,71806.2033515377,120845.237031103,3125663
